MTU,Out Area,In Area,Physical Flow (MW)
21/08/2021 19:00:00 - 21/08/2021 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/08/2021 20:00:00 - 21/08/2021 21:00:00,BZN|FR,BZN|GB(IFA2),1024.00
21/08/2021 20:00:00 - 21/08/2021 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/08/2021 21:00:00 - 21/08/2021 22:00:00,BZN|FR,BZN|GB(IFA2),973.00
21/08/2021 21:00:00 - 21/08/2021 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/08/2021 22:00:00 - 21/08/2021 23:00:00,BZN|FR,BZN|GB(IFA2),847.00
21/08/2021 22:00:00 - 21/08/2021 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
21/08/2021 23:00:00 - 22/08/2021 00:00:00,BZN|FR,BZN|GB(IFA2),806.00
21/08/2021 23:00:00 - 22/08/2021 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 00:00:00 - 22/08/2021 01:00:00,BZN|FR,BZN|GB(IFA2),805.00
22/08/2021 00:00:00 - 22/08/2021 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 01:00:00 - 22/08/2021 02:00:00,BZN|FR,BZN|GB(IFA2),804.00
22/08/2021 01:00:00 - 22/08/2021 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 02:00:00 - 22/08/2021 03:00:00,BZN|FR,BZN|GB(IFA2),804.00
22/08/2021 02:00:00 - 22/08/2021 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 03:00:00 - 22/08/2021 04:00:00,BZN|FR,BZN|GB(IFA2),805.00
22/08/2021 03:00:00 - 22/08/2021 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 04:00:00 - 22/08/2021 05:00:00,BZN|FR,BZN|GB(IFA2),805.00
22/08/2021 04:00:00 - 22/08/2021 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 05:00:00 - 22/08/2021 06:00:00,BZN|FR,BZN|GB(IFA2),804.00
22/08/2021 05:00:00 - 22/08/2021 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 06:00:00 - 22/08/2021 07:00:00,BZN|FR,BZN|GB(IFA2),805.00
22/08/2021 06:00:00 - 22/08/2021 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 07:00:00 - 22/08/2021 08:00:00,BZN|FR,BZN|GB(IFA2),874.00
22/08/2021 07:00:00 - 22/08/2021 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 08:00:00 - 22/08/2021 09:00:00,BZN|FR,BZN|GB(IFA2),925.00
22/08/2021 08:00:00 - 22/08/2021 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 09:00:00 - 22/08/2021 10:00:00,BZN|FR,BZN|GB(IFA2),974.00
22/08/2021 09:00:00 - 22/08/2021 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 10:00:00 - 22/08/2021 11:00:00,BZN|FR,BZN|GB(IFA2),975.00
22/08/2021 10:00:00 - 22/08/2021 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 11:00:00 - 22/08/2021 12:00:00,BZN|FR,BZN|GB(IFA2),976.00
22/08/2021 11:00:00 - 22/08/2021 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 12:00:00 - 22/08/2021 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/08/2021 12:00:00 - 22/08/2021 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 13:00:00 - 22/08/2021 14:00:00,BZN|FR,BZN|GB(IFA2),1026.00
22/08/2021 13:00:00 - 22/08/2021 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 14:00:00 - 22/08/2021 15:00:00,BZN|FR,BZN|GB(IFA2),1026.00
22/08/2021 14:00:00 - 22/08/2021 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 15:00:00 - 22/08/2021 16:00:00,BZN|FR,BZN|GB(IFA2),1026.00
22/08/2021 15:00:00 - 22/08/2021 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 16:00:00 - 22/08/2021 17:00:00,BZN|FR,BZN|GB(IFA2),1026.00
22/08/2021 16:00:00 - 22/08/2021 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 17:00:00 - 22/08/2021 18:00:00,BZN|FR,BZN|GB(IFA2),1026.00
22/08/2021 17:00:00 - 22/08/2021 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 18:00:00 - 22/08/2021 19:00:00,BZN|FR,BZN|GB(IFA2),1026.00
22/08/2021 18:00:00 - 22/08/2021 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 19:00:00 - 22/08/2021 20:00:00,BZN|FR,BZN|GB(IFA2),1026.00
22/08/2021 19:00:00 - 22/08/2021 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 20:00:00 - 22/08/2021 21:00:00,BZN|FR,BZN|GB(IFA2),1025.00
22/08/2021 20:00:00 - 22/08/2021 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 21:00:00 - 22/08/2021 22:00:00,BZN|FR,BZN|GB(IFA2),998.00
22/08/2021 21:00:00 - 22/08/2021 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 22:00:00 - 22/08/2021 23:00:00,BZN|FR,BZN|GB(IFA2),853.00
22/08/2021 22:00:00 - 22/08/2021 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
22/08/2021 23:00:00 - 23/08/2021 00:00:00,BZN|FR,BZN|GB(IFA2),825.00
22/08/2021 23:00:00 - 23/08/2021 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 00:00:00 - 23/08/2021 01:00:00,BZN|FR,BZN|GB(IFA2),824.00
23/08/2021 00:00:00 - 23/08/2021 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 01:00:00 - 23/08/2021 02:00:00,BZN|FR,BZN|GB(IFA2),825.00
23/08/2021 01:00:00 - 23/08/2021 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 02:00:00 - 23/08/2021 03:00:00,BZN|FR,BZN|GB(IFA2),823.00
23/08/2021 02:00:00 - 23/08/2021 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 03:00:00 - 23/08/2021 04:00:00,BZN|FR,BZN|GB(IFA2),823.00
23/08/2021 03:00:00 - 23/08/2021 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 04:00:00 - 23/08/2021 05:00:00,BZN|FR,BZN|GB(IFA2),825.00
23/08/2021 04:00:00 - 23/08/2021 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 05:00:00 - 23/08/2021 06:00:00,BZN|FR,BZN|GB(IFA2),875.00
23/08/2021 05:00:00 - 23/08/2021 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 06:00:00 - 23/08/2021 07:00:00,BZN|FR,BZN|GB(IFA2),971.00
23/08/2021 06:00:00 - 23/08/2021 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 07:00:00 - 23/08/2021 08:00:00,BZN|FR,BZN|GB(IFA2),1024.00
23/08/2021 07:00:00 - 23/08/2021 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 08:00:00 - 23/08/2021 09:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/08/2021 08:00:00 - 23/08/2021 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 09:00:00 - 23/08/2021 10:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/08/2021 09:00:00 - 23/08/2021 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 10:00:00 - 23/08/2021 11:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/08/2021 10:00:00 - 23/08/2021 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 11:00:00 - 23/08/2021 12:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/08/2021 11:00:00 - 23/08/2021 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 12:00:00 - 23/08/2021 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/08/2021 12:00:00 - 23/08/2021 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 13:00:00 - 23/08/2021 14:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/08/2021 13:00:00 - 23/08/2021 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 14:00:00 - 23/08/2021 15:00:00,BZN|FR,BZN|GB(IFA2),1026.00
23/08/2021 14:00:00 - 23/08/2021 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 15:00:00 - 23/08/2021 16:00:00,BZN|FR,BZN|GB(IFA2),1026.00
23/08/2021 15:00:00 - 23/08/2021 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 16:00:00 - 23/08/2021 17:00:00,BZN|FR,BZN|GB(IFA2),1026.00
23/08/2021 16:00:00 - 23/08/2021 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 17:00:00 - 23/08/2021 18:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/08/2021 17:00:00 - 23/08/2021 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 18:00:00 - 23/08/2021 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/08/2021 18:00:00 - 23/08/2021 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 19:00:00 - 23/08/2021 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/08/2021 19:00:00 - 23/08/2021 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 20:00:00 - 23/08/2021 21:00:00,BZN|FR,BZN|GB(IFA2),1025.00
23/08/2021 20:00:00 - 23/08/2021 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 21:00:00 - 23/08/2021 22:00:00,BZN|FR,BZN|GB(IFA2),1023.00
23/08/2021 21:00:00 - 23/08/2021 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 22:00:00 - 23/08/2021 23:00:00,BZN|FR,BZN|GB(IFA2),926.00
23/08/2021 22:00:00 - 23/08/2021 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
23/08/2021 23:00:00 - 24/08/2021 00:00:00,BZN|FR,BZN|GB(IFA2),875.00
23/08/2021 23:00:00 - 24/08/2021 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 00:00:00 - 24/08/2021 01:00:00,BZN|FR,BZN|GB(IFA2),850.00
24/08/2021 00:00:00 - 24/08/2021 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 01:00:00 - 24/08/2021 02:00:00,BZN|FR,BZN|GB(IFA2),848.00
24/08/2021 01:00:00 - 24/08/2021 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 02:00:00 - 24/08/2021 03:00:00,BZN|FR,BZN|GB(IFA2),849.00
24/08/2021 02:00:00 - 24/08/2021 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 03:00:00 - 24/08/2021 04:00:00,BZN|FR,BZN|GB(IFA2),848.00
24/08/2021 03:00:00 - 24/08/2021 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 04:00:00 - 24/08/2021 05:00:00,BZN|FR,BZN|GB(IFA2),852.00
24/08/2021 04:00:00 - 24/08/2021 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 05:00:00 - 24/08/2021 06:00:00,BZN|FR,BZN|GB(IFA2),997.00
24/08/2021 05:00:00 - 24/08/2021 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 06:00:00 - 24/08/2021 07:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/08/2021 06:00:00 - 24/08/2021 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 07:00:00 - 24/08/2021 08:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/08/2021 07:00:00 - 24/08/2021 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 08:00:00 - 24/08/2021 09:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/08/2021 08:00:00 - 24/08/2021 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 09:00:00 - 24/08/2021 10:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/08/2021 09:00:00 - 24/08/2021 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 10:00:00 - 24/08/2021 11:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/08/2021 10:00:00 - 24/08/2021 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 11:00:00 - 24/08/2021 12:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/08/2021 11:00:00 - 24/08/2021 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 12:00:00 - 24/08/2021 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/08/2021 12:00:00 - 24/08/2021 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 13:00:00 - 24/08/2021 14:00:00,BZN|FR,BZN|GB(IFA2),1026.00
24/08/2021 13:00:00 - 24/08/2021 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 14:00:00 - 24/08/2021 15:00:00,BZN|FR,BZN|GB(IFA2),1026.00
24/08/2021 14:00:00 - 24/08/2021 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 15:00:00 - 24/08/2021 16:00:00,BZN|FR,BZN|GB(IFA2),1026.00
24/08/2021 15:00:00 - 24/08/2021 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 16:00:00 - 24/08/2021 17:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/08/2021 16:00:00 - 24/08/2021 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 17:00:00 - 24/08/2021 18:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/08/2021 17:00:00 - 24/08/2021 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 18:00:00 - 24/08/2021 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/08/2021 18:00:00 - 24/08/2021 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 19:00:00 - 24/08/2021 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/08/2021 19:00:00 - 24/08/2021 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 20:00:00 - 24/08/2021 21:00:00,BZN|FR,BZN|GB(IFA2),1025.00
24/08/2021 20:00:00 - 24/08/2021 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 21:00:00 - 24/08/2021 22:00:00,BZN|FR,BZN|GB(IFA2),1022.00
24/08/2021 21:00:00 - 24/08/2021 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 22:00:00 - 24/08/2021 23:00:00,BZN|FR,BZN|GB(IFA2),879.00
24/08/2021 22:00:00 - 24/08/2021 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
24/08/2021 23:00:00 - 25/08/2021 00:00:00,BZN|FR,BZN|GB(IFA2),874.00
24/08/2021 23:00:00 - 25/08/2021 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 00:00:00 - 25/08/2021 01:00:00,BZN|FR,BZN|GB(IFA2),874.00
25/08/2021 00:00:00 - 25/08/2021 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 01:00:00 - 25/08/2021 02:00:00,BZN|FR,BZN|GB(IFA2),874.00
25/08/2021 01:00:00 - 25/08/2021 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 02:00:00 - 25/08/2021 03:00:00,BZN|FR,BZN|GB(IFA2),874.00
25/08/2021 02:00:00 - 25/08/2021 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 03:00:00 - 25/08/2021 04:00:00,BZN|FR,BZN|GB(IFA2),874.00
25/08/2021 03:00:00 - 25/08/2021 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 04:00:00 - 25/08/2021 05:00:00,BZN|FR,BZN|GB(IFA2),875.00
25/08/2021 04:00:00 - 25/08/2021 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 05:00:00 - 25/08/2021 06:00:00,BZN|FR,BZN|GB(IFA2),973.00
25/08/2021 05:00:00 - 25/08/2021 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 06:00:00 - 25/08/2021 07:00:00,BZN|FR,BZN|GB(IFA2),1024.00
25/08/2021 06:00:00 - 25/08/2021 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 07:00:00 - 25/08/2021 08:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/08/2021 07:00:00 - 25/08/2021 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 08:00:00 - 25/08/2021 09:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/08/2021 08:00:00 - 25/08/2021 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 09:00:00 - 25/08/2021 10:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/08/2021 09:00:00 - 25/08/2021 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 10:00:00 - 25/08/2021 11:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/08/2021 10:00:00 - 25/08/2021 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 11:00:00 - 25/08/2021 12:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/08/2021 11:00:00 - 25/08/2021 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 12:00:00 - 25/08/2021 13:00:00,BZN|FR,BZN|GB(IFA2),1026.00
25/08/2021 12:00:00 - 25/08/2021 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 13:00:00 - 25/08/2021 14:00:00,BZN|FR,BZN|GB(IFA2),1026.00
25/08/2021 13:00:00 - 25/08/2021 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 14:00:00 - 25/08/2021 15:00:00,BZN|FR,BZN|GB(IFA2),1026.00
25/08/2021 14:00:00 - 25/08/2021 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 15:00:00 - 25/08/2021 16:00:00,BZN|FR,BZN|GB(IFA2),1026.00
25/08/2021 15:00:00 - 25/08/2021 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 16:00:00 - 25/08/2021 17:00:00,BZN|FR,BZN|GB(IFA2),1026.00
25/08/2021 16:00:00 - 25/08/2021 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 17:00:00 - 25/08/2021 18:00:00,BZN|FR,BZN|GB(IFA2),1026.00
25/08/2021 17:00:00 - 25/08/2021 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 18:00:00 - 25/08/2021 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/08/2021 18:00:00 - 25/08/2021 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 19:00:00 - 25/08/2021 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
25/08/2021 19:00:00 - 25/08/2021 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 20:00:00 - 25/08/2021 21:00:00,BZN|FR,BZN|GB(IFA2),1023.00
25/08/2021 20:00:00 - 25/08/2021 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 21:00:00 - 25/08/2021 22:00:00,BZN|FR,BZN|GB(IFA2),899.00
25/08/2021 21:00:00 - 25/08/2021 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 22:00:00 - 25/08/2021 23:00:00,BZN|FR,BZN|GB(IFA2),709.00
25/08/2021 22:00:00 - 25/08/2021 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
25/08/2021 23:00:00 - 26/08/2021 00:00:00,BZN|FR,BZN|GB(IFA2),704.00
25/08/2021 23:00:00 - 26/08/2021 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 00:00:00 - 26/08/2021 01:00:00,BZN|FR,BZN|GB(IFA2),705.00
26/08/2021 00:00:00 - 26/08/2021 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 01:00:00 - 26/08/2021 02:00:00,BZN|FR,BZN|GB(IFA2),705.00
26/08/2021 01:00:00 - 26/08/2021 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 02:00:00 - 26/08/2021 03:00:00,BZN|FR,BZN|GB(IFA2),705.00
26/08/2021 02:00:00 - 26/08/2021 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 03:00:00 - 26/08/2021 04:00:00,BZN|FR,BZN|GB(IFA2),705.00
26/08/2021 03:00:00 - 26/08/2021 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 04:00:00 - 26/08/2021 05:00:00,BZN|FR,BZN|GB(IFA2),706.00
26/08/2021 04:00:00 - 26/08/2021 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 05:00:00 - 26/08/2021 06:00:00,BZN|FR,BZN|GB(IFA2),775.00
26/08/2021 05:00:00 - 26/08/2021 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 06:00:00 - 26/08/2021 07:00:00,BZN|FR,BZN|GB(IFA2),894.00
26/08/2021 06:00:00 - 26/08/2021 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 07:00:00 - 26/08/2021 08:00:00,BZN|FR,BZN|GB(IFA2),973.00
26/08/2021 07:00:00 - 26/08/2021 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 08:00:00 - 26/08/2021 09:00:00,BZN|FR,BZN|GB(IFA2),999.00
26/08/2021 08:00:00 - 26/08/2021 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 09:00:00 - 26/08/2021 10:00:00,BZN|FR,BZN|GB(IFA2),1000.00
26/08/2021 09:00:00 - 26/08/2021 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 10:00:00 - 26/08/2021 11:00:00,BZN|FR,BZN|GB(IFA2),1000.00
26/08/2021 10:00:00 - 26/08/2021 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 11:00:00 - 26/08/2021 12:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/08/2021 11:00:00 - 26/08/2021 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 12:00:00 - 26/08/2021 13:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/08/2021 12:00:00 - 26/08/2021 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 13:00:00 - 26/08/2021 14:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/08/2021 13:00:00 - 26/08/2021 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 14:00:00 - 26/08/2021 15:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/08/2021 14:00:00 - 26/08/2021 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 15:00:00 - 26/08/2021 16:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/08/2021 15:00:00 - 26/08/2021 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 16:00:00 - 26/08/2021 17:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/08/2021 16:00:00 - 26/08/2021 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 17:00:00 - 26/08/2021 18:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/08/2021 17:00:00 - 26/08/2021 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 18:00:00 - 26/08/2021 19:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/08/2021 18:00:00 - 26/08/2021 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 19:00:00 - 26/08/2021 20:00:00,BZN|FR,BZN|GB(IFA2),1025.00
26/08/2021 19:00:00 - 26/08/2021 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 20:00:00 - 26/08/2021 21:00:00,BZN|FR,BZN|GB(IFA2),1024.00
26/08/2021 20:00:00 - 26/08/2021 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 21:00:00 - 26/08/2021 22:00:00,BZN|FR,BZN|GB(IFA2),974.00
26/08/2021 21:00:00 - 26/08/2021 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 22:00:00 - 26/08/2021 23:00:00,BZN|FR,BZN|GB(IFA2),827.00
26/08/2021 22:00:00 - 26/08/2021 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
26/08/2021 23:00:00 - 27/08/2021 00:00:00,BZN|FR,BZN|GB(IFA2),776.00
26/08/2021 23:00:00 - 27/08/2021 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/08/2021 00:00:00 - 27/08/2021 01:00:00,BZN|FR,BZN|GB(IFA2),774.00
27/08/2021 00:00:00 - 27/08/2021 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/08/2021 01:00:00 - 27/08/2021 02:00:00,BZN|FR,BZN|GB(IFA2),775.00
27/08/2021 01:00:00 - 27/08/2021 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/08/2021 02:00:00 - 27/08/2021 03:00:00,BZN|FR,BZN|GB(IFA2),775.00
27/08/2021 02:00:00 - 27/08/2021 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/08/2021 03:00:00 - 27/08/2021 04:00:00,BZN|FR,BZN|GB(IFA2),775.00
27/08/2021 03:00:00 - 27/08/2021 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/08/2021 04:00:00 - 27/08/2021 05:00:00,BZN|FR,BZN|GB(IFA2),776.00
27/08/2021 04:00:00 - 27/08/2021 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/08/2021 05:00:00 - 27/08/2021 06:00:00,BZN|FR,BZN|GB(IFA2),865.00
27/08/2021 05:00:00 - 27/08/2021 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/08/2021 06:00:00 - 27/08/2021 07:00:00,BZN|FR,BZN|GB(IFA2),1022.00
27/08/2021 06:00:00 - 27/08/2021 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/08/2021 07:00:00 - 27/08/2021 08:00:00,BZN|FR,BZN|GB(IFA2),1025.00
27/08/2021 07:00:00 - 27/08/2021 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/08/2021 08:00:00 - 27/08/2021 09:00:00,BZN|FR,BZN|GB(IFA2),1026.00
27/08/2021 08:00:00 - 27/08/2021 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/08/2021 09:00:00 - 27/08/2021 10:00:00,BZN|FR,BZN|GB(IFA2),1026.00
27/08/2021 09:00:00 - 27/08/2021 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/08/2021 10:00:00 - 27/08/2021 11:00:00,BZN|FR,BZN|GB(IFA2),1026.00
27/08/2021 10:00:00 - 27/08/2021 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
27/08/2021 11:00:00 - 27/08/2021 12:00:00,BZN|FR,BZN|GB(IFA2),1026.00
